Applicant_ID,Applicant_Name,Age,Gender,City,Region,Employment_Type,Education,Marital_Status,Annual_Income,Credit_Score,Dependents,Years_At_Job,Own_House
APP00719,Suresh Rao,40,Male,Kolkata,East,Government Employee,Doctorate,Divorced,580082.0,675.0,2,3,Yes
APP00720,Arun Patel,35,Male,Delhi,North,Freelancer,Graduate,Single,239140.0,681.0,4,0,Yes
APP00721,Priya Roy,37,Male,Nashik,West,Business Owner,High School,Married,797402.0,681.0,0,8,No
APP00722,Manoj Singh,30,Male,Mumbai,West,Self-Employed,Doctorate,Single,1199666.0,740.0,2,0,No
APP00723,Manoj Das,44,Male,Jaipur,Central,Business Owner,Graduate,Married,910446.0,729.0,2,23,No
APP00724,Shweta Shah,31,Female,Noida,North,Business Owner,Doctorate,Divorced,1783915.0,751.0,4,2,No
APP00725,Suman Bose,32,Female,Bhubaneswar,East,Freelancer,Doctorate,Divorced,670530.0,648.0,1,0,Yes
APP00726,Priya Iyer,30,Female,Bhopal,Central,Government Employee,Post Graduate,Single,551165.0,613.0,2,2,Yes
APP00727,Prakash Rao,33,Male,Hyderabad,South,Government Employee,High School,Married,392995.0,624.0,1,14,Yes
APP00728,Sanjay Jain,35,Male,Ranchi,East,Self-Employed,Graduate,Married,391468.0,615.0,0,6,Yes
APP00729,Vikram Kumar,25,Male,Delhi,North,Self-Employed,High School,Widowed,389909.0,608.0,4,1,No
APP00730,Prakash Sinha,34,Male,Thane,West,Government Employee,Post Graduate,Married,885927.0,620.0,1,0,Yes
APP00731,Geeta Rao,43,Male,Bhopal,Central,Self-Employed,Doctorate,Single,986218.0,669.0,4,7,No
APP00732,Anita Bose,28,Male,Bhubaneswar,East,Self-Employed,High School,Single,179656.0,610.0,2,3,No
APP00733,Amit Shah,34,Male,Patna,East,Freelancer,Post Graduate,Married,645166.0,667.0,1,0,No
APP00734,Ravi Patel,64,Male,Indore,Central,Business Owner,Doctorate,Widowed,1166503.0,753.0,1,2,Yes
APP00735,Vijay Reddy,37,Male,Ahmedabad,Central,Government Employee,Post Graduate,Married,522545.0,695.0,1,0,Yes
APP00736,Deepak Mishra,32,Female,Faridabad,North,Freelancer,Doctorate,Widowed,522120.0,531.0,0,5,Yes
APP00737,Priya Singh,56,Male,Jaipur,Central,Business Owner,High School,Married,1253094.0,741.0,1,1,No
APP00738,Kavita Gupta,41,Male,Ranchi,East,Freelancer,Post Graduate,Single,783577.0,679.0,1,18,Yes
APP00739,Sachin Das,35,Male,Mumbai,West,Salaried,Post Graduate,Widowed,872128.0,674.0,1,5,No
APP00740,Meena Sinha,23,Male,Indore,Central,Freelancer,Post Graduate,Married,150000.0,539.0,2,7,Yes
APP00741,Priya Sinha,47,Male,Faridabad,North,Freelancer,Graduate,Married,445023.0,563.0,2,2,Yes
APP00742,Nitin Dubey,28,Female,Bhopal,Central,Government Employee,Graduate,Divorced,468892.0,658.0,0,0,Yes
APP00743,Rajesh Reddy,57,Female,Hyderabad,South,Freelancer,Post Graduate,Single,843893.0,796.0,1,1,No
APP00744,Meena Singh,36,Male,Noida,North,Government Employee,High School,Single,150000.0,662.0,0,4,Yes
APP00745,Ajay Nair,40,Female,Ranchi,East,Government Employee,Graduate,Widowed,368945.0,609.0,0,0,Yes
APP00746,Sachin Iyer,29,Female,Ranchi,East,Salaried,Doctorate,Divorced,919557.0,656.0,2,1,No
APP00747,kavita mishra,26,Female,Hyderabad,South,Freelancer,High School,Single,433081.0,698.0,1,1,Yes
APP00748,Arun Shah,32,Male,Noida,North,Salaried,Graduate,Widowed,620911.0,612.0,0,7,Yes
APP00749,Geeta Nair,32,Female,Noida,North,Business Owner,Graduate,Married,1374195.0,660.0,2,0,No
APP00750,Priya Nair,44,Male,Bhopal,Central,Government Employee,High School,Married,380493.0,668.0,2,1,Yes
APP00751,Nisha Patel,43,Female,Nashik,West,Salaried,Post Graduate,Single,941216.0,654.0,2,2,No
APP00752,Prakash Singh,42,Female,Indore,Central,Freelancer,Post Graduate,Married,492817.0,636.0,3,2,No
APP00753,Sunita Rao,28,Male,Bhubaneswar,East,Government Employee,High School,Divorced,329816.0,644.0,1,2,Yes
APP00754,Nitin Das,36,Male,Hyderabad,South,Government Employee,Doctorate,Divorced,1032518.0,679.0,4,0,No
APP00755,Pooja Iyer,21,Female,Indore,Central,Government Employee,Post Graduate,Single,,619.0,1,7,Yes
APP00756,Priya Sinha,51,Male,Chennai,South,Business Owner,Doctorate,Divorced,1464228.0,676.0,2,2,No
APP00757,Arun Sharma,45,Female,Patna,East,Freelancer,High School,Single,432309.0,671.0,2,0,Yes
APP00758,Arun Shah,65,Male,Bhopal,Central,Business Owner,High School,Single,980281.0,674.0,1,2,Yes
APP00759,Manoj Reddy,35,Male,Gurgaon,North,Self-Employed,,Divorced,1188958.0,699.0,0,1,Yes
APP00760,Rahul Dubey,33,Female,Thane,West,Business Owner,High School,Single,1049704.0,645.0,3,1,No
APP00761,Rekha Nair,33,Male,Mumbai,West,Salaried,Post Graduate,Single,516587.0,624.0,2,5,No
APP00762,Rekha Gupta,50,Male,Indore,Central,Salaried,High School,Single,538502.0,635.0,1,1,No
APP00763,Manoj Dubey,44,Female,Noida,North,Salaried,Graduate,Widowed,932749.0,677.0,4,0,No
APP00764,Harish Mishra,44,Male,Bangalore,South,Self-Employed,Post Graduate,Widowed,1328125.0,724.0,3,1,No
APP00765,Harish Nair,36,Female,Noida,North,Business Owner,High School,Married,936892.0,687.0,3,10,Yes
APP00766,Divya Rao,40,Female,Mumbai,West,Government Employee,Post Graduate,Married,774678.0,598.0,1,4,No
APP00767,Suman Joshi,46,Female,Delhi,North,Self-Employed,High School,Married,530670.0,610.0,0,1,No
APP00768,Sanjay Das,47,Male,Ahmedabad,Central,Government Employee,Doctorate,Divorced,933557.0,739.0,0,3,Yes
APP00769,Harish Das,31,Female,Noida,North,Business Owner,Doctorate,Single,1597362.0,650.0,1,1,Yes
APP00770,Sunita Jain,34,Female,Indore,Central,Government Employee,Post Graduate,Divorced,582708.0,595.0,4,10,No
APP00771,Anita Reddy,41,Female,Gurgaon,North,Government Employee,Doctorate,Widowed,580630.0,660.0,2,1,Yes
APP00772,Meena Rao,21,Female,Jaipur,Central,Business Owner,High School,Single,1707229.0,717.0,1,5,No
APP00773,Shweta Dubey,42,Male,Mumbai,West,Salaried,,Single,873781.0,632.0,2,2,No
APP00774,Nisha Bose,55,Male,Chennai,South,Government Employee,Doctorate,Widowed,725423.0,704.0,4,4,No
APP00775,Nisha Kumar,29,Female,Noida,North,Self-Employed,Post Graduate,Single,813938.0,642.0,2,2,Yes
APP00776,Rajesh Tiwari,27,Male,Bhubaneswar,East,Salaried,Post Graduate,Married,761276.0,749.0,1,1,No
APP00777,Prakash Shah,21,Female,Ranchi,East,Self-Employed,Doctorate,Married,1103527.0,619.0,0,0,No
APP00778,Ravi Shah,57,Male,Noida,North,Freelancer,Graduate,Married,518426.0,609.0,2,9,No
APP00779,Divya Jain,50,Female,Chennai,South,Freelancer,Doctorate,Divorced,573052.0,687.0,3,6,No
APP00780,Sneha Shah,39,Male,Hyderabad,South,Self-Employed,Doctorate,Widowed,1578260.0,775.0,3,9,No
APP00781,Vikram Gupta,21,Male,Delhi,North,Business Owner,Post Graduate,Widowed,1094383.0,681.0,3,3,No
APP00782,Geeta Mishra,38,Male,Bangalore,South,Salaried,Post Graduate,Single,534942.0,646.0,2,15,No
APP00783,Nisha Sharma,53,Male,Jaipur,Central,Government Employee,High School,Married,539349.0,662.0,2,3,Yes
APP00784,Nitin Mishra,35,Male,Nashik,West,Self-Employed,Doctorate,Single,701360.0,692.0,0,11,Yes
APP00785,Divya Roy,21,Male,Faridabad,North,Government Employee,Doctorate,Single,628036.0,629.0,3,1,No
APP00786,Rahul Singh,56,Female,Mumbai,West,Business Owner,High School,Single,450083.0,686.0,3,3,No
APP00787,Suman Dubey,48,Female,Jaipur,Central,Business Owner,Post Graduate,Divorced,1270395.0,710.0,3,1,Yes
APP00788,Geeta Rao,51,Female,Thane,West,Freelancer,Post Graduate,Single,773034.0,650.0,4,1,No
APP00789,Sachin Mishra,22,Male,Indore,Central,Salaried,Doctorate,Single,330211.0,604.0,1,1,No
APP00790,Rahul Patel,43,Male,Ranchi,East,Government Employee,Graduate,Divorced,629933.0,684.0,3,1,No
APP00791,Deepak Yadav,21,Male,Hyderabad,South,Self-Employed,High School,Divorced,546755.0,653.0,1,3,No
APP00792,Harish Kumar,42,Female,Patna,East,Freelancer,High School,Widowed,395975.0,616.0,0,2,Yes
APP00793,Ajay Dubey,42,Male,Bhubaneswar,East,Freelancer,Graduate,Divorced,,641.0,2,5,Yes
APP00794,Vijay Rao,42,Male,Mysore,South,Government Employee,Graduate,Married,527757.0,617.0,2,0,No
APP00795,Amit Reddy,44,Male,Pune,West,Government Employee,Doctorate,Single,,645.0,4,1,No
APP00796,Rekha Shah,40,Female,Faridabad,North,Salaried,Doctorate,Widowed,,702.0,2,7,No
APP00797,Shweta Tiwari,42,Male,Jaipur,Central,Freelancer,Post Graduate,Single,779587.0,604.0,1,0,Yes
APP00798,Manoj Yadav,30,Male,Indore,Central,Freelancer,Post Graduate,Married,439606.0,550.0,0,4,Yes
APP00799,Geeta Sharma,32,Male,Mumbai,West,Self-Employed,Graduate,Divorced,849053.0,613.0,0,0,No
APP00800,Sachin Iyer,34,Male,Bhopal,Central,Freelancer,Doctorate,Married,520021.0,633.0,2,8,No
APP00801,Geeta Joshi,22,Female,Bhubaneswar,East,Government Employee,Doctorate,Divorced,823062.0,754.0,3,12,No
APP00802,Rohit Nair,38,Male,Jaipur,Central,Government Employee,Graduate,Divorced,608335.0,644.0,0,10,No
APP00803,Rekha Joshi,40,Female,Bangalore,South,Government Employee,High School,Single,554299.0,590.0,0,5,No
APP00804,Pooja Roy,55,Male,Jaipur,Central,Freelancer,Doctorate,Married,998478.0,714.0,1,2,No
APP00805,Priya Bose,45,Male,Noida,North,Freelancer,High School,Single,482956.0,662.0,2,3,No
APP00806,Vikram Sharma,35,Male,Pune,West,Government Employee,Post Graduate,Single,621698.0,714.0,1,1,No
APP00807,Ravi Dubey,36,Male,Gurgaon,North,Business Owner,Graduate,Single,1311599.0,709.0,4,2,Yes
APP00808,Nisha Singh,50,Male,Faridabad,North,Salaried,Graduate,Single,721129.0,583.0,1,1,No
APP00809,Priya Iyer,37,Female,Nashik,West,Self-Employed,Post Graduate,Married,1060706.0,649.0,1,4,No
APP00810,Rahul Roy,50,Male,Bangalore,South,Freelancer,Post Graduate,Widowed,802000.0,654.0,1,1,Yes
APP00811,Meena Jain,54,Female,Indore,Central,Self-Employed,Doctorate,Divorced,1376946.0,690.0,0,11,Yes
APP00812,Arun Joshi,41,Female,Nashik,West,Business Owner,Graduate,Single,1359660.0,661.0,2,1,Yes
APP00813,Suman Roy,42,Male,Mysore,South,Salaried,Graduate,Single,263433.0,573.0,4,0,Yes
APP00814,Nisha Iyer,35,Male,Patna,East,Government Employee,Doctorate,Married,1016856.0,664.0,0,9,No
APP00815,Manoj Sharma,36,Male,Bhubaneswar,East,Business Owner,Doctorate,Married,1407915.0,772.0,1,0,No
APP00816,Divya Patel,54,Female,Gurgaon,North,Salaried,Post Graduate,Divorced,652740.0,643.0,0,8,No
APP00817,Rahul Mishra,36,M,Thane,West,Self-Employed,Doctorate,Married,1297516.0,615.0,4,0,No
APP00818,Rohit Patel,51,Female,Patna,East,Self-Employed,High School,Widowed,596219.0,664.0,3,6,Yes
APP00819,Sunita Yadav,37,Female,Noida,North,Business Owner,Doctorate,Widowed,1666474.0,654.0,0,14,No
APP00820,Priya Gupta,52,Female,Mumbai,West,Freelancer,Graduate,Widowed,239926.0,651.0,0,4,No
APP00821,Rohit Dubey,42,Male,Bhubaneswar,East,Self-Employed,Graduate,Single,735766.0,711.0,1,0,No
APP00822,SUNITA BOSE,21,Female,Mumbai,West,Government Employee,Doctorate,Single,969690.0,664.0,4,6,Yes
APP00823,Nitin Tiwari,30,Female,Mysore,South,Freelancer,Post Graduate,Married,493173.0,638.0,0,1,No
APP00824,Vikram Sinha,29,Male,Indore,Central,Business Owner,Graduate,Single,1443849.0,680.0,2,0,No
APP00825,Sachin Sharma,21,Male,Bhubaneswar,East,Business Owner,Post Graduate,Single,1305064.0,652.0,2,3,Yes
APP00826,Pooja Singh,21,Female,Bhopal,Central,Freelancer,Graduate,Married,537825.0,583.0,4,6,Yes
APP00827,Priya Patel,31,Male,Noida,North,Business Owner,Post Graduate,Divorced,1604125.0,710.0,3,1,No
APP00828,Nisha Jain,31,Female,Delhi,North,Self-Employed,Post Graduate,Married,1367542.0,671.0,0,0,No
APP00829,Sachin Das,37,Female,Indore,Central,Freelancer,Graduate,Divorced,437604.0,595.0,2,4,Yes
APP00830,Divya Das,44,Female,Bhubaneswar,East,Self-Employed,High School,Single,765614.0,656.0,2,9,No
APP00831,Nisha Sinha,27,Male,Noida,North,Government Employee,,Divorced,535848.0,572.0,2,4,No
APP00832,Nitin Roy,32,Female,Patna,East,Self-Employed,Doctorate,Widowed,1243964.0,753.0,2,6,Yes
APP00833,Anita Rao,26,Female,Nashik,West,Government Employee,Post Graduate,Widowed,605419.0,611.0,3,4,Yes
APP00834,Kavita Iyer,51,Male,Chennai,South,Government Employee,Doctorate,Single,707844.0,661.0,2,19,No
APP00835,Meena Gupta,46,Male,Pune,West,Freelancer,Doctorate,Divorced,974443.0,669.0,3,2,No
APP00836,Anita Bose,45,Female,Kolkata,East,Freelancer,Doctorate,Married,502878.0,740.0,0,2,No
APP00837,Suman Gupta,45,Female,Indore,Central,Freelancer,Doctorate,Widowed,417527.0,626.0,0,10,No
APP00838,Manoj Jain,42,Male,Jaipur,Central,Self-Employed,Graduate,Married,1022730.0,719.0,1,3,No
APP00839,Geeta Gupta,28,Male,Mysore,South,Self-Employed,Graduate,Married,637521.0,615.0,1,8,No
APP00840,Nitin Shah,46,M,Ahmedabad,Central,Salaried,Post Graduate,Widowed,638440.0,708.0,3,4,Yes
APP00841,Ravi Sinha,54,Male,Bhubaneswar,East,Business Owner,High School,Single,1508365.0,773.0,2,2,No
APP00842,Divya Kumar,55,Male,Ahmedabad,Central,Freelancer,Doctorate,Divorced,837695.0,645.0,1,1,No
APP00843,Sneha Reddy,27,Female,Ranchi,East,Self-Employed,Post Graduate,Divorced,1141798.0,762.0,4,0,No
APP00844,Sachin Patel,44,Female,Indore,Central,Business Owner,High School,Married,1346239.0,735.0,2,0,No
APP00845,Nisha Patel,29,Female,Patna,East,Business Owner,Graduate,Married,1649862.0,774.0,0,1,No
APP00846,Geeta Sinha,37,Female,Mysore,South,Government Employee,Doctorate,Widowed,717733.0,664.0,1,0,Yes
APP00847,SANJAY IYER,27,Male,Ranchi,East,Self-Employed,Doctorate,Single,1578740.0,665.0,1,1,No
APP00848,Prakash Dubey,39,Male,Ranchi,East,Freelancer,High School,Single,432866.0,647.0,2,0,Yes
APP00849,Divya Verma,39,Female,Bhopal,Central,Government Employee,High School,Married,594756.0,657.0,1,0,No
APP00850,Shweta Joshi,65,Male,Pune,West,Salaried,Post Graduate,Married,755334.0,642.0,4,1,No
APP00851,Deepak Jain,36,Female,Faridabad,North,Government Employee,High School,Widowed,567366.0,674.0,2,1,Yes
APP00852,Nitin Kumar,30,Female,Delhi,North,Government Employee,Doctorate,Divorced,1083757.0,703.0,3,9,Yes
APP00853,Deepak Dubey,44,Male,Bangalore,South,Freelancer,Graduate,Divorced,658717.0,682.0,4,1,Yes
APP00854,Deepak Dubey,39,Male,Pune,West,Freelancer,High School,Divorced,497896.0,591.0,1,4,No
APP00855,Anita Dubey,35,Female,Faridabad,North,Self-Employed,Graduate,Married,811040.0,626.0,2,4,No
APP00856,Nitin Shah,49,Male,Nashik,West,Freelancer,Graduate,Divorced,204499.0,665.0,1,0,No
APP00857,Vijay Rao,40,Male,Ranchi,East,Business Owner,Post Graduate,Widowed,1672736.0,732.0,0,5,No
APP00858,SACHIN JOSHI,29,Female,Mysore,South,Self-Employed,Doctorate,Divorced,1029386.0,700.0,3,0,No
APP00859,Divya Gupta,28,Male,Hyderabad,South,Government Employee,Graduate,Widowed,773648.0,723.0,0,12,No
APP00860,Rekha Yadav,39,Male,Ranchi,East,Self-Employed,Post Graduate,Married,1106017.0,835.0,0,0,No
APP00861,Manoj Rao,21,Female,Bhubaneswar,East,Self-Employed,Graduate,Divorced,1010349.0,602.0,0,1,No
APP00862,Sanjay Bose,53,Male,Noida,North,Business Owner,Post Graduate,Divorced,1338160.0,692.0,2,0,Yes
APP00863,Ajay Das,52,Male,Delhi,North,Self-Employed,High School,Widowed,150000.0,691.0,0,1,Yes
APP00864,Anita Yadav,41,Male,Hyderabad,South,Government Employee,Doctorate,Single,635076.0,579.0,4,4,Yes
APP00865,Prakash Joshi,26,Female,Nashik,West,Salaried,Doctorate,Widowed,1044716.0,703.0,0,0,No
APP00866,REKHA IYER,28,Female,Indore,Central,Business Owner,High School,Divorced,1583537.0,765.0,4,4,No
APP00867,Rajesh Patel,43,Male,Indore,Central,Business Owner,Graduate,Divorced,1330197.0,805.0,0,3,No
APP00868,Rajesh Rao,37,Female,Hyderabad,South,Self-Employed,Graduate,Widowed,689708.0,576.0,0,3,No
APP00869,Rohit Verma,34,Female,Delhi,North,Freelancer,Graduate,Single,562466.0,648.0,1,3,No
APP00870,Nisha Reddy,28,Male,Faridabad,North,Freelancer,Post Graduate,Widowed,472004.0,645.0,0,0,Yes
APP00871,Nitin Kumar,39,Male,Kolkata,East,Freelancer,Doctorate,Single,564389.0,576.0,3,4,No
APP00872,Priya Patel,40,Male,Delhi,North,Business Owner,Post Graduate,Single,2149511.0,780.0,1,1,No
APP00873,Prakash Shah,47,Male,Mysore,South,Government Employee,Doctorate,Single,514954.0,733.0,1,1,Yes
APP00874,Rohit Jain,43,Male,Ranchi,East,Self-Employed,Post Graduate,Single,835402.0,786.0,1,0,No
APP00875,Sachin Sinha,43,M,Gurgaon,North,Government Employee,Doctorate,Widowed,1066399.0,731.0,4,0,No
APP00876,nitin sinha,35,Female,Bhopal,Central,Freelancer,Graduate,Divorced,443872.0,634.0,0,5,No
APP00877,Vijay Mishra,27,Female,Ranchi,East,Government Employee,Graduate,Single,752950.0,615.0,1,5,No
APP00878,Deepak Bose,54,Male,Bangalore,South,Self-Employed,Post Graduate,Divorced,418500.0,591.0,1,10,Yes
APP00879,divya gupta,32,Male,Gurgaon,North,Freelancer,,Widowed,348863.0,654.0,4,1,No
APP00880,Arun Gupta,38,Female,Nashik,West,Government Employee,Doctorate,Divorced,740071.0,642.0,1,2,No
APP00881,Sunita Kumar,42,Male,Hyderabad,South,Freelancer,Doctorate,Married,553041.0,597.0,0,0,No
APP00882,Shweta Rao,21,Female,Patna,East,Salaried,High School,Married,441600.0,683.0,3,1,Yes
APP00883,Sachin Sharma,30,Male,Nashik,West,Self-Employed,Graduate,Divorced,1268782.0,679.0,1,6,Yes
APP00884,Sneha Shah,39,Female,Pune,West,Business Owner,Graduate,Widowed,1262109.0,735.0,1,12,No
APP00885,Rohit Dubey,37,Female,Gurgaon,North,Freelancer,Post Graduate,Divorced,420705.0,714.0,1,2,Yes
APP00886,Sachin Das,56,Female,Jaipur,Central,Salaried,High School,Married,329992.0,625.0,3,1,No
APP00887,Prakash Nair,43,Male,Indore,Central,Self-Employed,Graduate,Married,625214.0,769.0,1,8,No
APP00888,Amit Jain,49,Male,Mumbai,West,Business Owner,Post Graduate,Single,775422.0,722.0,4,6,No
APP00889,Priya Iyer,29,Female,Noida,North,Business Owner,Post Graduate,Widowed,1468131.0,764.0,2,2,No
APP00890,Nisha Sinha,39,Female,Ahmedabad,Central,Salaried,High School,Widowed,341267.0,614.0,0,0,Yes
APP00891,Ajay Dubey,57,Male,Bangalore,South,Business Owner,Post Graduate,Married,941044.0,718.0,4,7,No
APP00892,Sneha Roy,52,Female,Indore,Central,Freelancer,Post Graduate,Single,593120.0,621.0,0,3,Yes
APP00893,Meena Yadav,42,Female,Faridabad,North,Salaried,Graduate,Widowed,702556.0,676.0,4,0,Yes
APP00894,Prakash Jain,37,Male,Ahmedabad,Central,Salaried,Doctorate,Divorced,940723.0,642.0,3,0,Yes
APP00895,Prakash Nair,42,Male,Patna,East,Business Owner,Post Graduate,Divorced,528391.0,686.0,1,4,No
APP00896,Nisha Iyer,39,Female,Bhopal,Central,Government Employee,Post Graduate,Married,887561.0,675.0,2,12,No
APP00897,Deepak Sinha,31,Female,Faridabad,North,Salaried,Doctorate,Widowed,767446.0,765.0,2,1,No
APP00898,Sneha Gupta,29,Male,Pune,West,Business Owner,High School,Single,1007392.0,655.0,1,9,Yes
APP00899,Nitin Joshi,25,Male,Noida,North,Government Employee,Doctorate,Divorced,682192.0,626.0,0,6,No
APP00900,Kavita Tiwari,37,Male,Thane,West,Freelancer,High School,Married,448876.0,704.0,4,1,No
APP00901,Kavita Sharma,40,Female,Mumbai,West,Salaried,Post Graduate,Widowed,969215.0,709.0,3,6,No
APP00902,Meena Nair,49,Male,Mysore,South,Business Owner,Doctorate,Married,1132225.0,791.0,1,12,Yes
APP00903,Sneha Sinha,60,Male,Ahmedabad,Central,Freelancer,Post Graduate,Widowed,733355.0,706.0,4,3,No
APP00904,Pooja Sharma,25,Male,Indore,Central,Freelancer,High School,Divorced,610059.0,678.0,0,2,No
APP00905,Ravi Sinha,44,Female,Indore,Central,Business Owner,High School,Divorced,549236.0,649.0,2,0,No
APP00906,Vijay Tiwari,29,Male,Indore,Central,Government Employee,Doctorate,Single,684664.0,631.0,0,1,Yes
APP00907,Kavita Sinha,36,Female,Bhubaneswar,East,Self-Employed,Graduate,Single,665454.0,514.0,3,1,Yes
APP00908,Ravi Roy,58,Male,Kolkata,East,Freelancer,Doctorate,Single,670334.0,681.0,1,2,No
APP00909,Meena Jain,54,Male,Kolkata,East,Self-Employed,Graduate,Single,,724.0,2,12,Yes
APP00910,Amit Reddy,48,Male,Pune,West,Salaried,High School,Widowed,858661.0,712.0,1,0,Yes
APP00911,Nitin Patel,33,Female,Nashik,West,Business Owner,High School,Widowed,881284.0,671.0,0,0,Yes
APP00912,Divya Rao,37,Female,Gurgaon,North,Government Employee,High School,Married,169795.0,627.0,2,1,No
APP00913,Sneha Tiwari,47,Female,Bhopal,Central,Freelancer,Doctorate,Divorced,384152.0,701.0,0,2,No
APP00914,Sunita Jain,51,Male,Indore,Central,Salaried,High School,Divorced,150000.0,610.0,2,0,No
APP00915,Ajay Das,27,Female,Patna,East,Self-Employed,Post Graduate,Divorced,836347.0,746.0,4,1,No
APP00916,Rajesh Singh,44,Male,Gurgaon,North,Government Employee,High School,Single,210017.0,599.0,2,0,No
APP00917,Prakash Das,42,Female,Nashik,West,Business Owner,High School,Widowed,767285.0,697.0,1,2,No
APP00918,Geeta Gupta,57,Male,Hyderabad,South,Salaried,Graduate,Single,438451.0,587.0,1,6,No
APP00919,Meena Iyer,38,Female,Pune,West,Freelancer,Graduate,Divorced,507679.0,624.0,1,2,No
APP00920,Prakash Das,24,Female,Bhubaneswar,East,Salaried,Doctorate,Widowed,732463.0,713.0,0,5,No
APP00921,Ajay Kumar,55,Female,Mumbai,West,Self-Employed,High School,Widowed,220567.0,656.0,2,8,Yes
APP00922,Sneha Kumar,42,Female,Chennai,South,Business Owner,Post Graduate,Single,1497498.0,711.0,4,0,No
APP00923,Priya Iyer,50,Male,Faridabad,North,Salaried,Graduate,Single,200972.0,655.0,1,22,No
APP00924,Vijay Reddy,21,Female,Hyderabad,South,Salaried,High School,Married,551720.0,602.0,2,2,Yes
APP00925,Ajay Gupta,32,Male,Noida,North,Self-Employed,Graduate,Married,518268.0,637.0,1,2,Yes
APP00926,Sunita Singh,58,Male,Hyderabad,South,Salaried,High School,Single,685685.0,586.0,1,3,Yes
APP00927,Prakash Iyer,36,Female,Kolkata,East,Salaried,,Widowed,256970.0,732.0,3,0,No
APP00928,Harish Mishra,53,Male,Jaipur,Central,Freelancer,Doctorate,Widowed,880701.0,655.0,2,3,No
APP00929,Rohit Joshi,46,Male,Mumbai,West,Business Owner,Graduate,Married,812144.0,746.0,3,5,No
APP00930,Suman Das,41,Female,Mysore,South,Self-Employed,Doctorate,Married,1057085.0,816.0,1,0,No
APP00931,Nitin Sinha,32,Female,Nashik,West,Government Employee,Graduate,Widowed,291303.0,646.0,2,1,Yes
